Exchange,Name,Trading_symbol,isin
NSE,BHAGYANAGAR INDIA LIMITED,BHAGYANGR,INE458B01036
NSE,BHANDARI HOSIERY EXP LTD,BHANDARI,INE474E01029
NSE,BHANSALI ENG. POLYMERS LT,BEPL,INE922A01025
NSE,BHARAT DYNAMICS LIMITED,BDL,INE171Z01026
NSE,BHARAT ELECTRONICS LTD,BEL,INE263A01024
NSE,BHARAT FORGE LTD,BHARATFORG,INE465A01025
NSE,BHARAT GEARS LTD,BHARATGEAR,INE561C01019
NSE,BHARAT PETROLEUM CORP  LT,BPCL,INE029A01011
NSE,BHARAT RASAYAN LTD,BHARATRAS,INE838B01013
NSE,BHARAT ROAD NETWORK LTD,BRNL,INE727S01012
NSE,BHARAT WIRE ROPES LTD.,BHARATWIRE,INE316L01019
NSE,BHARTI AIRTEL LIMITED,BHARTIARTL,INE397D01024
NSE,BHEL,BHEL,INE257A01026
NSE,BIGBLOC CONSTRUCTION LTD,BIGBLOC,INE412U01025
NSE,BIKAJI FOODS INTERN LTD,BIKAJI,INE00E101023
NSE,BILLIONBRAINS GARAGE VN L,GROWW,INE0HOQ01053
NSE,BIOCON LIMITED.,BIOCON,INE376G01013
NSE,BIOFIL CHEM & PHARMA LTD,BIOFILCHEM,INE829A01014
NSE,BIRLA CABLE LIMITED,BIRLACABLE,INE800A01015
NSE,BIRLA CORPORATION LTD,BIRLACORPN,INE340A01012
NSE,BIRLANU LIMITED,BIRLANU,INE557A01011
NSE,BIRLASLAMC - ABSLBANETF,ABSLBANETF,INF209KB17D5
NSE,BIRLASLAMC - ABSLLIQUID,ABSLLIQUID,INF209KB18T9
NSE,BIRLASLAMC - BSLSENETFG,BSLSENETFG,INF209KB10E8
NSE,BIRLASLAMC - HEALTHY,HEALTHY,INF209KB10C2
NSE,BIRLASLAMC - MOMENTUM,MOMENTUM,INF209KB14K7
NSE,BIRLASLAMC - NIFTYQLITY,NIFTYQLITY,INF209KB15K4
NSE,BIRLASLAMC - SILVER,SILVER,INF209KB19F6
NSE,BIRLASLAMC - TECH,TECH,INF209KB11D8
NSE,BIRLASOFT LIMITED,BSOFT,INE836A01035
NSE,BLACK BOX LIMITED,BBOX,INE676A01027
NSE,BLB LIMITED,BLBLIMITED,INE791A01024
NSE,BLISS GVS PHARMA LTD,BLISSGVS,INE416D01022
NSE,BLS E-SERVICES LIMITED,BLSE,INE0NLT01010
NSE,BLS INTL SERVS LTD,BLS,INE153T01027
NSE,BLUE DART EXPRESS LTD,BLUEDART,INE233B01017
NSE,BLUE STAR LIMITED,BLUESTARCO,INE472A01039
NSE,BODAL CHEMICALS LTD,BODALCHEM,INE338D01028
NSE,BOMBAY BURMAH TRADING COR,BBTC,INE050A01025
NSE,BOMBAY DYEING & MFG. CO L,BOMDYEING,INE032A01023
NSE,BOMBAY SUPER HYBRID SEEDS,BSHSL,INE032Z01020
NSE,BOROSIL LIMITED,BOROLTD,INE02PY01013
NSE,BOROSIL RENEWABLES LTD,BORORENEW,INE666D01022
NSE,BOSCH LIMITED,BOSCHLTD,INE323A01026
NSE,BPL LTD,BPL,INE110A01019
NSE,BRIGADE ENTER. LTD,BRIGADE,INE791I01019
NSE,BRIGHTCOM GROUP LIMITED,BCG,INE425B01027
NSE,BRITANNIA INDUSTRIES LTD,BRITANNIA,INE216A01030
NSE,BROOKS LAB LIMITED,BROOKS,INE650L01011
NSE,BSE LIMITED,BSE,INE118H01025
NSE,BSL LTD,BSL,INE594B01012
NSE,BTRFLY GANDHI APPL LTD,BUTTERFLY,INE295F01017
NSE,C.E. INFO SYSTEMS LIMITED,MAPMYINDIA,INE0BV301023
NSE,CALIFORNIA SOFTWARE CO LT,CALSOFT,INE526B01014
NSE,CAMBRIDGE TECH ENTER LTD,CTE,INE627H01017
NSE,CAMLIN FINE SCIENCES LTD,CAMLINFINE,INE052I01032
NSE,CAMPUS ACTIVEWEAR LIMITED,CAMPUS,INE278Y01022
NSE,CAN FIN HOMES LTD,CANFINHOME,INE477A01020
NSE,CANARA BANK,CANBK,INE476A01022
NSE,CAPACITE INFRAPROJECT LTD,CAPACITE,INE264T01014
NSE,CAPITAL TRUST LIMITED,CAPTRUST,INE707C01018
NSE,CAPLIN POINT LAB LTD.,CAPLIPOINT,INE475E01026
NSE,CAPRI GLOBAL CAPITAL LTD,CGCL,INE180C01042
NSE,CARBORUNDUM UNIVERSAL LTD,CARBORUNIV,INE120A01034
NSE,CARE RATINGS LIMITED,CARERATING,INE752H01013
NSE,CARTRADE TECH LIMITED,CARTRADE,INE290S01011
NSE,CARYSIL LIMITED,CARYSIL,INE482D01024
NSE,CASTROL INDIA LIMITED,CASTROLIND,INE172A01027
NSE,CCL PRODUCTS (I) LTD,CCL,INE421D01022
NSE,CEAT LIMITED,CEATLTD,INE482A01020
NSE,CELEBRITY FASHIONS LTD,CELEBRITY,INE185H01016
NSE,CEMINDIA PROJECTS LIMITED,CEMPRO,INE686A01026
NSE,CENTRAL BANK OF INDIA,CENTRALBK,INE483A01010
NSE,CENTRAL DEPO SER (I) LTD,CDSL,INE736A01011
NSE,CENTRUM CAPITAL LIMITED,CENTRUM,INE660C01027
NSE,CENTUM ELECTRONICS LTD,CENTUM,INE320B01020
NSE,CENTURY ENKA LTD,CENTENKA,INE485A01015
NSE,CENTURY EXTRUSIONS LTD,CENTEXT,INE281A01026
NSE,CENTURY PLYBOARDS (I) LTD,CENTURYPLY,INE348B01021
NSE,CERA SANITARYWARE LTD,CERA,INE739E01017
NSE,CEREBRA INT TECH LTD,CEREBRAINT,INE345B01019
NSE,CESC LTD,CESC,INE486A01021
NSE,CG POWER AND IND SOL LTD,CGPOWER,INE067A01029
NSE,CHALET HOTELS LIMITED,CHALET,INE427F01016
NSE,CHAMAN LAL SETIA EXP LTD,CLSEL,INE419D01026
NSE,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,INE085A01013
NSE,CHEMBOND MATERIALTECH LTD,CHEMBOND,INE995D01025
NSE,CHEMCON SPECIAL CHEM LTD,CHEMCON,INE03YM01018
NSE,CHEMFAB ALKALIS LIMITED,CHEMFAB,INE783X01023
NSE,CHEMPLAST SANMAR LIMITED,CHEMPLASTS,INE488A01050
NSE,CHENNAI PETROLEUM CORP LT,CHENNPETRO,INE178A01016
NSE,CHEVIOT COMPANY LIMITED,CHEVIOT,INE974B01016
NSE,CHOICE INTERNATIONAL LTD,CHOICEIN,INE102B01014
NSE,CHOLAMANDALAM FIN HOL LTD,CHOLAHLDNG,INE149A01033
NSE,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,INE121A01024
NSE,CIE AUTOMOTIVE INDIA LTD,CIEINDIA,INE536H01010
NSE,CIGNITI TECHNOLOGIES LTD,CIGNITITEC,INE675C01017
NSE,CINELINE INDIA LIMITED,CINELINE,INE704H01022
NSE,CINEVISTA LIMITED,CINEVISTA,INE039B01026
NSE,CIPLA LTD,CIPLA,INE059A01026
NSE,CITY UNION BANK LTD,CUB,INE491A01021
NSE,CL EDUCATE LIMITED,CLEDUCATE,INE201M01029
NSE,CLEAN SCIENCE & TECH LTD,CLEAN,INE227W01023
NSE,CMS INFO SYSTEMS LIMITED,CMSINFO,INE925R01014
NSE,COAL INDIA LTD,COALINDIA,INE522F01014
NSE,COCHIN SHIPYARD LIMITED,COCHINSHIP,INE704P01025
NSE,COFFEE DAY ENTERPRISE LTD,COFFEEDAY,INE335K01011
NSE,COHANCE LIFESCIENCES LTD,COHANCE,INE03QK01018
NSE,COLGATE PALMOLIVE LTD.,COLPAL,INE259A01022
NSE,COMPUAGE INFOCOM LTD,COMPINFO,INE070C01037
NSE,COMPUCOM SOFTWARE LTD,COMPUSOFT,INE453B01029
NSE,COMPUTER AGE MNGT SER LTD,CAMS,INE596I01012
NSE,CONCORD BIOTECH LIMITED,CONCORDBIO,INE338H01029
NSE,CONFIDENCE PETRO IND LTD.,CONFIPET,INE552D01024
NSE,CONS. CONST. CONSORT LTD,CCCL,INE429I01024
NSE,CONSO. FIN. & HOLD. LTD.,CONSOFINVT,INE025A01027
NSE,CONTAINER CORP OF IND LTD,CONCOR,INE111A01025
NSE,CONTROL PRINT LIMITED,CONTROLPR,INE663B01015
NSE,CORAL INDIA FIN & HOUS LT,CORALFINAC,INE558D01021
NSE,CORDS CABLE INDUS LTD.,CORDSCABLE,INE792I01017
NSE,COROMANDEL INTERNTL. LTD,COROMANDEL,INE169A01031
NSE,COSMO FIRST LIMITED,COSMOFIRST,INE757A01017
NSE,COUNTRY CLUB HOSP HOL LTD,CCHHL,INE652F01027
NSE,COUNTRY CONDO S LIMITED,COUNCODOS,INE695B01025
NSE,CP CAPITAL LIMITED,CPCAP,INE521J01018
NSE,CPSE ETF,CPSEETF,INF457M01133
NSE,CRAFTSMAN AUTOMATION LTD,CRAFTSMAN,INE00LO01017
NSE,CREATIVE EYE LIMITED,CREATIVEYE,INE230B01021
NSE,CREATIVE NEWTECH LIMITED,CREATIVE,INE985W01018
NSE,CREDITACCESS GRAMEEN LTD,CREDITACC,INE741K01010
NSE,CREDO BRANDS MARKETING L,MUFTI,INE220Q01020
NSE,CREST VENTURES LIMITED,CREST,INE559D01011
NSE,CRISIL LTD,CRISIL,INE007A01025
NSE,CROMPT GREA CON ELEC LTD,CROMPTON,INE299U01018
NSE,CSB BANK LIMITED,CSBBANK,INE679A01013
NSE,CSL FINANCE LIMITED,CSLFINANCE,INE718F01018
NSE,CUMMINS INDIA LTD,CUMMINSIND,INE298A01020
NSE,CYBER MEDIA (INDIA) LTD.,CYBERMEDIA,INE278G01037
NSE,CYBERTECH SYSTEMS & SOFTW,CYBERTECH,INE214A01019
NSE,CYIENT DLM LIMITED,CYIENTDLM,INE055S01018
NSE,CYIENT LIMITED,CYIENT,INE136B01020
NSE,D P WIRES LIMITED,DPWIRES,INE864X01013
NSE,D-LINK INDIA LTD,DLINKINDIA,INE250K01012
NSE,D. P. ABHUSHAN LIMITED,DPABHUSHAN,INE266Y01019
NSE,D.B.CORP LTD,DBCORP,INE950I01011
NSE,DABUR INDIA LTD,DABUR,INE016A01026
NSE,DALMIA BHARAT LIMITED,DALBHARAT,INE00R701025
NSE,DALMIA BHARAT SUG IN LTD,DALMIASUG,INE495A01022
NSE,DAMODAR INDUSTRIES LTD,DAMODARIND,INE497D01022
NSE,DANGEE DUMS LIMITED,DANGEE,INE688Y01022
NSE,DATA PATTERNS INDIA LTD,DATAPATTNS,INE0IX101010
NSE,DATAMATICS GLOBAL SER LTD,DATAMATICS,INE365B01017
NSE,DB (INT) STOCK BROKERS,DBSTOCKBRO,INE921B01025
NSE,DCB BANK LIMITED,DCBBANK,INE503A01015
NSE,DCM FINANCIAL SERVICES LT,DCMFINSERV,INE891B01012
NSE,DCM LTD,DCM,INE498A01018
NSE,DCM NOUVELLE LIMITED,DCMNVL,INE08KP01019
NSE,DCM SHRIRAM IND LTD,DCMSRIND,INE843D01027
NSE,DCM SHRIRAM LIMITED,DCMSHRIRAM,INE499A01024
NSE,DCW LTD,DCW,INE500A01029
NSE,DCX SYSTEMS LIMITED,DCXINDIA,INE0KL801015
NSE,DE NORA INDIA LIMITED,DENORA,INE244A01016
NSE,DEBOCK INDUSTRIES LIMITED,DIL,INE411Y01011
NSE,DECCAN CEMENTS LIMITED,DECCANCE,INE583C01021
NSE,DEEP INDUSTRIES LIMITED,DEEPINDS,INE0FHS01024
NSE,DEEPAK FERTILIZERS & PETR,DEEPAKFERT,INE501A01019
NSE,DEEPAK NITRITE LTD,DEEPAKNTR,INE288B01029
NSE,DELHIVERY LIMITED,DELHIVERY,INE148O01028
NSE,DELPHI WORLD MONEY LTD,DELPHIFX,INE726L01019
NSE,DELTA CORP LIMITED,DELTACORP,INE124G01033
NSE,DELTA MANUFACTURING LTD,DELTAMAGNT,INE393A01011
NSE,DEN NETWORKS LTD,DEN,INE947J01015
NSE,DEVYANI INTERNATIONAL LTD,DEVYANI,INE872J01023
NSE,DHAMPUR BIO ORGANICS LTD,DBOL,INE0I3401014
NSE,DHAMPUR SUGAR MILLS LTD.,DHAMPURSUG,INE041A01016
NSE,DHANLAXMI BANK LIMITED,DHANBANK,INE680A01011
NSE,DHANUKA AGRITECH LTD,DHANUKA,INE435G01025
NSE,DHARMAJ CROP GUARD LTD,DHARMAJ,INE00OQ01016
NSE,DHRUV CONSULTANCY SER LTD,DHRUV,INE506Z01015
NSE,DHUNSERI INVESTMENTS LTD,DHUNINV,INE320L01011
NSE,DHUNSERI TEA & IND. LTD.,DTIL,INE341R01014
NSE,DHUNSERI VENTURES LIMITED,DVL,INE477B01010
NSE,DIC INDIA LIMITED,DICIND,INE303A01010
NSE,DIGICONTENT LIMITED,DGCONTENT,INE03JI01017
NSE,DIGISPICE TECHNOLOGIES LT,DIGISPICE,INE927C01020
NSE,DILIGENT MEDIA CORP LTD.,DNAMEDIA,INE016M01021
NSE,DILIP BUILDCON LIMITED,DBL,INE917M01012
NSE,DISH TV INDIA LTD.,DISHTV,INE836F01026
NSE,DISHMAN CARBO AMCIS LTD,DCAL,INE385W01011
NSE,DIVGI TORQTRANSFER SYST L,DIVGIITTS,INE753U01022
NSE,DIVI S LABORATORIES LTD,DIVISLAB,INE361B01024
NSE,DIXON TECHNO (INDIA) LTD,DIXON,INE935N01020
NSE,DJ MEDIAPRINT & LOG LTD,DJML,INE0B1K01014
NSE,DLF LIMITED,DLF,INE271C01023
NSE,DMCC SPECIALITY CHEMICALS,DMCC,INE505A01010
NSE,DODLA DAIRY LIMITED,DODLA,INE021O01019
NSE,DOLAT ALGOTECH LIMITED,DOLATALGO,INE966A01022
NSE,DOLLAR INDUSTRIES LIMITED,DOLLAR,INE325C01035
NSE,DONEAR IND. LIMITED,DONEAR,INE668D01028
NSE,DPSC LIMITED,DPSCLTD,INE360C01024
NSE,DR. LAL PATH LABS LTD.,LALPATHLAB,INE600L01024
NSE,DR. REDDY S LABORATORIES,DRREDDY,INE089A01031
NSE,DRC SYSTEMS INDIA LIMITED,DRCSYSTEMS,INE03RS01027
NSE,DREAMFOLKS SERVICES LTD,DREAMFOLKS,INE0JS101016
NSE,DREDGING CORP OF INDIA,DREDGECORP,INE506A01018
NSE,DSP LIQUID ETF,LIQUIDETF,INF740KA1EU7
NSE,DSPAMC - DSPBANKETF,BANKETFADD,INF740KA1RX3
NSE,DSPAMC - DSPGOLDETF,GOLDETFADD,INF740KA1SW3
NSE,DSPAMC - DSPITETF,ITETFADD,INF740KA1SX1
NSE,DSPAMC - DSPPSBKETF,PSUBANKADD,INF740KA1SY9
NSE,DSPAMC - DSPPVBKETF,PVTBANKADD,INF740KA1TA7
NSE,DSPAMC - DSPSENXETF,SENSEXADD,INF740KA1SZ6
NSE,DSPAMC - DSPSILVETF,SILVERADD,INF740KA1RE3
NSE,DUCON INFRATECHNOLOGIES L,DUCON,INE741L01018
NSE,DWARIKESH SUGAR IND LTD,DWARKESH,INE366A01041
NSE,DYNACONS SYS & SOLN LTD,DSSL,INE417B01040
NSE,DYNAMATIC TECHNOLOGIES,DYNAMATECH,INE221B01012
NSE,DYNEMIC PRODUCTS LIMITED,DYNPRO,INE256H01015
NSE,EASY TRIP PLANNERS LTD,EASEMYTRIP,INE07O001026
NSE,ECLERX SERVICES LTD,ECLERX,INE738I01010
NSE,EDELWEISS FIN SERV LTD,EDELWEISS,INE532F01054
NSE,EICHER MOTORS LTD,EICHERMOT,INE066A01021
NSE,EID PARRY INDIA LTD,EIDPARRY,INE126A01031
NSE,EIH ASSOCIATED HOTELS LTD,EIHAHOTELS,INE276C01014
NSE,EIH LIMITED,EIHOTEL,INE230A01023
NSE,EIMCO ELECON (INDIA) LTD,EIMCOELECO,INE158B01016
NSE,ELDECO HSG & IND LTD.,ELDEHSG,INE668G01021
NSE,ELECON ENG. CO. LTD,ELECON,INE205B01031
NSE,ELECTCAST WARRANTS,ELECTCAST,INE086A13016
NSE,ELECTRO FORCE (INDIA) LTD,EFORCE,INE0Q1W01012
NSE,ELECTRONICS MART IND LTD,EMIL,INE02YR01019
NSE,ELECTROSTEEL CASTINGS LTD,ELECTCAST,INE086A01029
NSE,ELECTROTHERM (I) LTD.,ELECTHERM,INE822G01016
NSE,ELGI EQUIPMENTS LTD,ELGIEQUIP,INE285A01027
NSE,ELGI RUBBER CO. LTD,ELGIRUBCO,INE819L01012
NSE,ELIN ELECTRONICS LIMITED,ELIN,INE050401020
NSE,EMAMI LIMITED,EMAMILTD,INE548C01032
NSE,EMAMI PAPER MILLS LIMITED,EMAMIPAP,INE830C01026
NSE,EMAMI REALTY LIMITED,EMAMIREAL,INE778K01012
NSE,EMBASSY DEVELOPMENTS LTD,EMBDL,INE069I01010
NSE,EMKAY GLOBAL FIN SERV LTD,EMKAY,INE296H01011
NSE,EMMBI INDUSTRIES LIMITED,EMMBI,INE753K01015
NSE,EMUDHRA LIMITED,EMUDHRA,INE01QM01018
NSE,ENDURANCE TECHNO. LTD.,ENDURANCE,INE913H01037
NSE,ENERGY DEVE. CO.LTD,ENERGYDEV,INE306C01019
NSE,ENGINEERS INDIA LTD,ENGINERSIN,INE510A01028
NSE,ENTERTAIN NET. IND. LTD.,ENIL,INE265F01028
NSE,EPIGRAL LIMITED,EPIGRAL,INE071N01016
NSE,EPL LIMITED,EPL,INE255A01020
NSE,EQUITAS SMALL FIN BNK LTD,EQUITASBNK,INE063P01018
NSE,ERIS LIFESCIENCES LIMITED,ERIS,INE406M01024
NSE,ESAB INDIA LTD,ESABINDIA,INE284A01012
NSE,ESAF SMALL FINANCE BANK L,ESAFSFB,INE818W01011
NSE,ESCORTS KUBOTA LIMITED,ESCORTS,INE042A01014
NSE,ESSAR SHIPPING LTD,ESSARSHPNG,INE122M01019
NSE,ESTER INDUSTRIES LTD,ESTER,INE778B01029
NSE,ETERNAL LIMITED,ETERNAL,INE758T01015
NSE,ETHOS LIMITED,ETHOSLTD,INE04TZ01018
NSE,EURO (I) FRESH FOODS LTD,EIFFL,INE546V01010
NSE,EVEREADY INDS. IND.  LTD.,EVEREADY,INE128A01029
NSE,EVEREST INDUSTRIES LTD,EVERESTIND,INE295A01018
NSE,EVEREST KANTO CYLINDERLTD,EKC,INE184H01027
NSE,EXCEL INDUSTRIES LTD,EXCELINDUS,INE369A01029
NSE,EXCEL REALTY N INFRA LTD,EXCEL,INE688J01023
NSE,EXIDE INDUSTRIES LTD,EXIDEIND,INE302A01020
NSE,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL,INE201K01015
NSE,FACT LTD,FACT,INE188A01015
NSE,FAIRCHEM ORGANICS LIMITED,FAIRCHEMOR,INE0DNW01011
NSE,FCS SOFTWARE SOLN. LTD.,FCSSOFT,INE512B01022
NSE,FDC LIMITED,FDC,INE258B01022
NSE,FEDERAL BANK LTD,FEDERALBNK,INE171A01029
NSE,FEDERAL-MOGUL GOETZE (IND,FMGOETZE,INE529A01010
NSE,FIBERWEB INDIA LIMITED,FIBERWEB,INE296C01020
NSE,FIEM INDUSTRIES LIMITED,FIEMIND,INE737H01014
NSE,FILATEX INDIA LTD,FILATEX,INE816B01035
NSE,FINE ORGANIC IND. LTD.,FINEORG,INE686Y01026
NSE,FINO PAYMENTS BANK LTD,FINOPB,INE02NC01014
NSE,FINOLEX CABLES LTD,FINCABLES,INE235A01022
NSE,FINOLEX INDUSTRIES LTD,FINPIPE,INE183A01024
NSE,FIRSTSOURCE SOLU. LTD.,FSL,INE684F01012
NSE,FIVE-STAR BUS FIN LTD,FIVESTAR,INE128S01021
NSE,FLEXITUFF VENTURES INT L,FLEXITUFF,INE060J01017
NSE,FOODS & INNS LIMITED,FOODSIN,INE976E01023
NSE,FORCE MOTORS LIMITED,FORCEMOT,INE451A01017
NSE,FORTIS HEALTHCARE LTD,FORTIS,INE061F01013
NSE,FOSECO INDIA LTD,FOSECOIND,INE519A01011
NSE,FSN E COMMERCE VENTURES,NYKAA,INE388Y01029
NSE,FUSION FINANCE LIMITED,FUSION,INE139R01012
NSE,FUT LIFESTYLE FASH LTD,FLFL,INE452O01016
NSE,FUTURE ENTERPRISES LTD,FEL,INE623B01027
NSE,FUTURE ENTERPRISES LTD,FELDVR,IN9623B01058
NSE,FUTURE MKT NETWORKS LTD,FMNL,INE360L01017
NSE,G M BREWERIES LTD,GMBREW,INE075D01018
NSE,G R INFRAPROJECTS LIMITED,GRINFRA,INE201P01022
NSE,G-TEC JAINX EDUCATION LTD,GTECJAINX,INE586X01012
NSE,GABRIEL INDIA LTD,GABRIEL,INE524A01029
NSE,GACM TECHNOLOGIES LIMITED,GATECHDVR,INE224E01036
NSE,GAIL (INDIA) LTD,GAIL,INE129A01019
NSE,GALAXY SURFACTANTS LTD,GALAXYSURF,INE600K01018
NSE,GALLANTT ISPAT LIMITED,GALLANTT,INE297H01019
NSE,GANDHI SPL. TUBES LTD,GANDHITUBE,INE524B01027
NSE,GANESH BENZOPLAST LIMITED,GANESHBE,INE388A01029
NSE,GANESH HOUSING LIMITED,GANESHHOU,INE460C01014
NSE,GANESHA ECOSPHERE LIMITED,GANECOS,INE845D01014
NSE,GANGES SECURITIES LIMITED,GANGESSECU,INE335W01016
NSE,GARDEN REACH SHIP&ENG LTD,GRSE,INE382Z01011
NSE,GARWARE HI-TECH FILMS LTD,GRWRHITECH,INE291A01017
NSE,GARWARE TECH FIBRES LTD,GARFIBRES,INE276A01018
NSE,GATEWAY DISTRIPARKS LTD,GATEWAY,INE079J01017
NSE,GAYATRI HIGHWAYS LIMITED,GAYAHWS,INE287Z01012
NSE,GE POWER INDIA LIMITED,GVPIL,INE878A01011
NSE,GEECEE VENTURES LIMITED,GEECEE,INE916G01016
NSE,GENERAL INS CORP OF INDIA,GICRE,INE481Y01014
NSE,GENERIC ENG CONS PROJ LTD,GENCON,INE854S01022
NSE,GENESYS INTL CORPN LTD,GENESYS,INE727B01026
NSE,GENSOL ENGINEERING LTD,GENSOL,INE06H201014
NSE,GENUS P&B LIMITED,GENUSPAPER,INE949P01018
NSE,GENUS POWER INFRASTRU LTD,GENUSPOWER,INE955D01029
NSE,GEOJIT FINANCIAL SER L,GEOJITFSL,INE007B01023
NSE,GFL LIMITED,GFLLIMITED,INE538A01037
NSE,GHCL LIMITED,GHCL,INE539A01019
NSE,GHCL TEXTILES LIMITED,GHCLTEXTIL,INE0PA801013
NSE,GIC HOUSING FINANCE LTD,GICHSGFIN,INE289B01019
NSE,GILLANDERS ARBUTHNOT LTD,GILLANDERS,INE047B01011
NSE,GILLETTE INDIA LTD,GILLETTE,INE322A01010
NSE,GINNI FILAMENTS LTD,GINNIFILA,INE424C01010
NSE,GKW LIMITED,GKWLIMITED,INE528A01020
NSE,GLAND PHARMA LIMITED,GLAND,INE068V01023
NSE,GLAXOSMITHKLINE PHARMA LT,GLAXO,INE159A01016
NSE,GLENMARK PHARMACEUTICALS,GLENMARK,INE935A01035
NSE,GLOBAL HEALTH LIMITED,MEDANTA,INE474Q01031
NSE,GLOBAL SURFACES LIMITED,GSLSU,INE0JSX01015
NSE,GLOBAL VEC HELICORP LTD,GLOBALVECT,INE792H01019
NSE,GLOBUS SPIRITS LTD,GLOBUSSPR,INE615I01010
NSE,GMM PFAUDLER LIMITED,GMMPFAUDLR,INE541A01023
NSE,GMR AIRPORTS LIMITED,GMRAIRPORT,INE776C01039
NSE,GNA AXLES LIMITED,GNA,INE934S01014
NSE,GO FASHION INDIA LTD,GOCOLORS,INE0BJS01011
NSE,GOA CARBON LIMITED,GOACARBON,INE426D01013
NSE,GOCL CORPORATION LIMITED,GOCLCORP,INE077F01035
NSE,GODFREY PHILLIPS INDIA LT,GODFRYPHLP,INE260B01028
NSE,GODREJ AGROVET LIMITED,GODREJAGRO,INE850D01014
NSE,GODREJ CONSUMER PRODUCTS,GODREJCP,INE102D01028
NSE,GODREJ INDUSTRIES LTD,GODREJIND,INE233A01035
NSE,GODREJ PROPERTIES LTD,GODREJPROP,INE484J01027
NSE,GOKALDAS EXPORTS LTD.,GOKEX,INE887G01027
NSE,GOKUL REFOILS & SOLV LTD,GOKUL,INE020J01029
NSE,GOLDEN TOBACCO LIMITED,GOLDENTOBC,INE973A01010
NSE,GOLDIAM INTERNATIONAL LTD,GOLDIAM,INE025B01025
NSE,GOODLUCK INDIA LIMITED,GOODLUCK,INE127I01024
NSE,GP PETROLEUMS LIMITED,GULFPETRO,INE586G01017
NSE,GPT INFRAPROJECTS LTD,GPTINFRA,INE390G01014
NSE,GRANULES INDIA LIMITED,GRANULES,INE101D01020
NSE,GRAPHISADS LIMITED,GRAPHISAD,INE0POU01017
NSE,GRAPHITE INDIA LTD,GRAPHITE,INE371A01025
NSE,GRASIM INDUSTRIES LTD,GRASIM,INE047A01021
NSE,GRAVITA INDIA LIMITED,GRAVITA,INE024L01027
NSE,GREAVES COTTON LTD.,GREAVESCOT,INE224A01026
NSE,GREENLAM INDUSTRIES LTD.,GREENLAM,INE544R01021
NSE,GREENPANEL INDUSTRIES LTD,GREENPANEL,INE08ZM01014
NSE,GREENPLY INDUSTRIES LTD,GREENPLY,INE461C01038
NSE,GRINDWELL NORTON LIMITED,GRINDWELL,INE536A01023
NSE,GRM OVERSEAS LIMITED,GRMOVER,INE192H01020
NSE,GRP LIMITED,GRPLTD,INE137I01015
NSE,GSS INFOTECH LIMITED,GSS,INE871H01011
NSE,GTL INFRA.LTD,GTLINFRA,INE221H01019
NSE,GTL LTD,GTL,INE043A01012
NSE,GTPL HATHWAY LIMITED,GTPL,INE869I01013
NSE,GUFIC BIOSCIENCES LTD.,GUFICBIO,INE742B01025
NSE,GUJ IND POW CO. LTD,GIPCL,INE162A01010
NSE,GUJ NAR VAL FER & CHEM L,GNFC,INE113A01013
NSE,GUJ STATE FERT & CHEM LTD,GSFC,INE026A01025
NSE,GUJ. APOLLO IND. LTD.,GUJAPOLLO,INE826C01016
NSE,GUJARAT ALKALIES & CHEM,GUJALKALI,INE186A01019
NSE,GUJARAT AMBUJA EXPORTS LT,GAEL,INE036B01030
NSE,GUJARAT FLUOROCHEM LTD,FLUOROCHEM,INE09N301011
NSE,GUJARAT GAS LIMITED,GUJGASLTD,INE844O01030
NSE,GUJARAT MINERAL DEV CORP,GMDCLTD,INE131A01031
NSE,GUJARAT PIPAVAV PORT LTD,GPPL,INE517F01014
NSE,GUJARAT STATE PETRO LTD,GSPL,INE246F01010
NSE,GULF OIL LUB. IND. LTD.,GULFOILLUB,INE635Q01029
NSE,GULSHAN POLYOLS LIMITED,GULPOLY,INE255D01024
NSE,GVK POW. & INFRA LTD.,GVKPIL,INE251H01024
NSE,H.G.INFRA ENGINEERING LTD,HGINFRA,INE926X01010
NSE,HALEOS LABS LIMITED,HALEOSLABS,INE320X01016
NSE,HANDSON GBL MNGMNT LTD,HGM,INE596H01014
NSE,HAPPIEST MINDS TECHNO LTD,HAPPSTMNDS,INE419U01012
NSE,HAPPY FORGINGS LIMITED,HAPPYFORGE,INE330T01021
NSE,HARDWYN INDIA LIMITED,HARDWYN,INE626Z01029
NSE,HARIOM PIPE INDUSTRIES L,HARIOMPIPE,INE00EV01017
NSE,HARRISON MALAYALAM LTD,HARRMALAYA,INE544A01019
NSE,HARSHA ENGINEERS INT LTD,HARSHA,INE0JUS01029
NSE,HATHWAY CABLE & DATACOM,HATHWAY,INE982F01036
NSE,HATSUN AGRO PRODUCT LTD.,HATSUN,INE473B01035
NSE,HAVELLS INDIA LIMITED,HAVELLS,INE176B01034
NSE,HB STOCKHOLDINGS LIMITED,HBSL,INE550B01022
NSE,HBL ENGINEERING LTD,HBLENGINE,INE292B01021
NSE,HCL TECHNOLOGIES LTD,HCLTECH,INE860A01027
NSE,HDFC AMC LIMITED,HDFCAMC,INE127D01025
NSE,HDFC BANK LTD,HDFCBANK,INE040A01034
